
 Lista de Imóveis da Caixa;;Data de geração:;21/07/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 8787708054602 ;SP ;RIBEIRAO PRETO ;RESERVA REAL ;RUA JOAO E GUIOMAR SOEIRA, N. 155, Apto 301, 3 PAV BL 27 ;159.162,29;155.000,00;0.00;Não;Apartamento, 0.00 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708054602
 8787719566960 ;SP ;RIBEIRAO PRETO ;PARQUE DAS GAIVOTAS ;RUA FATIMA APARECIDA SILVA DO NASCIMENTO, N. 400, ;267.410,31;260.000,00;0.00;Não;Casa, 48.13 de área total, 48.13 de área privativa, 150.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719566960
 8787706850720 ;SP ;RIBEIRAO PRETO ;JARDIM HEITOR RIGON ;RUA JOSE DE ALCANTARA, N. 765, Apto 01, BL C TORRE 05 ;149.176,36;145.000,00;0.00;Não;Apartamento, 89.45 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706850720
 8787714698095 ;SP ;RIBEIRAO PRETO ;JARDIM OURO BRANCO ;RUA PROFESSOR AYLTON RICOY DE OLIVEIRA, N. 925, Apto 201, BL 18 2° PAVIMENTO ;169.231,70;163.000,00;0.00;Não;Apartamento, 64.25 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714698095
 8787713918946 ;SP ;RIBEIRAO PRETO ;ADELINO SIMIONI ;AVENIDA EDUARDO ANDREA MATARAZZO, N. 6130, Apto 502, 5º PAV TORRE 8 ;233.634,87;225.000,00;0.00;Não;Apartamento, 117.57 de área total, 47.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713918946
 8787714407287 ;SP ;RIBEIRAO PRETO ;JARDIM REGATAS ;RUA MARIA HELENA RICCI CAMPERONI, N. 255, ;202.635,83;195.000,00;0.00;Não;Casa, 44.16 de área total, 44.16 de área privativa, 168.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714407287
 8787702999460 ;SP ;RIBEIRAO PRETO ;RESERVA REAL ;RUA JOAO E GUIOMAR SOEIRA, N. 155, Apto 304, PV 06 BL 60 VG 997 ;150.810,56;145.000,00;0.00;Não;Apartamento, 80.32 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702999460
 8787714474642 ;SP ;RIBEIRAO PRETO ;RIBEIRAO PRETO ; RUA PROFESSOR AYLTON RICOY DE OLIVEIRA, N. 925, Apto 304, PV 03 BL 23 ;169.702,84;163.000,00;0.00;Não;Apartamento, 70.14 de área total, 44.57 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714474642
 8787708586370 ;SP ;RIBEIRAO PRETO ;VILA ABRANCHES ;RUA MARIA AUXILIADORA ABRANCHES FARIA, N. 565, Apto 34, BL A T1 ;158.766,27;152.000,00;0.00;Não;Apartamento, 0.00 de área total, 42.14 de área privativa, 0.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708586370
 8444438867751 ;SP ;RIBEIRAO PRETO ;CONJUNTO HABITACIONAL SILVIO PASSALACQUA ;RUA LUIZ CROPANESE SPADARO JUNIOR, N. 100, Apto 101, BL 18, PAV 01, VG 203P ;151.476,13;145.000,00;0.00;Não;Apartamento, 106.72 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444438867751
 8787705646495 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL PARQUE DOS SERVIDORES ;RUA JOAO GUIMARAES ROSA, N. 65, Apto 24, PV 02 BL A TORRE  2 ;153.438,55;146.000,00;0.00;Não;Apartamento, 0.00 de área total, 43.06 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787705646495
 8787714986970 ;SP ;RIBEIRAO PRETO ;LOTEAMENTO SANTA MARTA ;RUA JOAO CARVALHO RUFINO, N. 1400, Apto 23, BLOCO A TORRE-7 ;211.374,44;201.000,00;0.00;Não;Apartamento, 94.93 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714986970
 8787712376082 ;SP ;RIBEIRAO PRETO ;JARDIM ITAU ;AVENIDA TEREZA PALMEIRA GALLON, N. 611, Apto 21, BLOCO D TORRE 01 ;163.109,61;155.000,00;0.00;Não;Apartamento, 99.84 de área total, 40.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712376082
 8787704511472 ;SP ;RIBEIRAO PRETO ;PARQ ROMENIA ;RUA OVIDIO COLUS, N. 51, Apto 404, BL 02  3 ANDAR VG 128 TIPO P ;173.683,91;165.000,00;0.00;Não;Apartamento, 117.25 de área total, 48.50 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704511472
 8787714431293 ;SP ;RIBEIRAO PRETO ;RESERVA MACAUBA ;RUA GERALDO RINHEL SOBRINHO, N. 250, Apto 109, BL 09 ;174.866,52;165.000,00;0.00;Não;Apartamento, 93.63 de área total, 43.16 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714431293
 1787701102360 ;SP ;RIBEIRAO PRETO ;CAHACARAS PEDRO CORR ;AVENIDA EDUARDO ANDREA MATARAZZO, N. 6130, Apto 704, TORRE 10 7º PAVIMENTO ;202.049,70;190.000,00;0.00;Não;Apartamento, 117.57 de área total, 47.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701102360
 8787720465455 ;SP ;RIBEIRAO PRETO ;JARDIM OURO BRANCO ;RUA PROFESSOR AYLTON RICOY DE OLIVEIRA, N. 925, Apto 403, 4 PAV BL 25 ;219.860,20;206.102,31;0.00;Não;Apartamento, 64.24 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720465455
 8787714669478 ;SP ;RIBEIRAO PRETO ;JARDIM OURO BRANCO ;RUA PROFESSOR AYLTON RICOY DE OLIVEIRA, N. 925, Apto 202, BL 17 ;187.741,44;175.000,00;0.00;Não;Apartamento, 70.82 de área total, 44.57 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714669478
 8787702853228 ;SP ;RIBEIRAO PRETO ;JARDIM INTERLAGOS ;RUA ZILDA DE SOUZA RIZZI, N. 751, Apto 23, 2º PAV BL D TORRE 3 ;154.690,61;144.000,00;0.00;Não;Apartamento, 98.67 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787702853228
 8444438149280 ;SP ;RIBEIRAO PRETO ;JARDIM PALMA TRAVASSOS ;RUA JOSE URBANO, N. 170, Apto 28, ;188.111,23;173.000,00;0.00;Não;Apartamento, 64.44 de área total, 52.64 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444438149280
 8787715564190 ;SP ;RIBEIRAO PRETO ;JARDIM OURO BRANCO ;RUA PROFESSOR AYLTON RICOY DE OLIVEIRA, N. 605, Apto 402, 4 PAV BL 21 ;173.804,89;159.581,84;0.00;Não;Apartamento, 88.70 de área total, 45.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715564190
 8787714275950 ;SP ;RIBEIRAO PRETO ;VALENTINA FIGUEIREDO ;AVENIDA GOVERNADOR MARIO COVAS, N. 7555, Apto 01, PAV TERREO TORRE 4 BL A ;159.307,63;145.000,00;0.00;Não;Apartamento, 89.20 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714275950
 1787701676251 ;SP ;RIBEIRAO PRETO ;SANTA IRIA ;RUA DEPUTADO ANTONIO CALIXTO, N. 730, LT 04 QD 14 ;205.647,55;186.000,00;0.00;Não;Casa, 44.16 de área total, 44.16 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701676251
 8555539299750 ;SP ;RIBEIRAO PRETO ;IPIRANGA ; AVENIDA EDUARDO ANDREA MATARAZZO, N. 4635, Apto 32, BL C TORRE 07 ;151.490,11;137.000,00;0.00;Não;Apartamento, 86.88 de área total, 42.80 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555539299750
 8787714787217 ;SP ;RIBEIRAO PRETO ;RESERVA MACAUBA ;RUA GERALDO RINHEL SOBRINHO, N. 400, Apto 312, BL 09 ;171.840,91;155.000,00;0.00;Não;Apartamento, 0.00 de área total, 43.30 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714787217
 8787718188180 ;SP ;RIBEIRAO PRETO ;JARDIM ANHANGUERA ;RUA DOMINGOS PADOVAN, N. 1310, Apto 91, 9° PAVIMENTO ;311.754,75;280.000,00;0.00;Não;Apartamento, 87.48 de área total, 54.97 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718188180
 8787714490460 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL PALADIO ;RUA PROFESSOR AYLTON RICOY DE OLIVEIRA, N. 605, Apto 201, 2 PAV BL 02 ;169.567,55;151.406,25;0.00;Não;Apartamento, 79.93 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714490460
 8787713585840 ;SP ;RIBEIRAO PRETO ;CHACARAS PEDRO CORREA DE CARVALHO ;AVENIDA EDUARDO ANDREA MATARAZZO, N. 6050, Apto 304, 3 PAV  TORRE 7 ;276.847,97;240.000,00;0.00;Não;Apartamento, 122.50 de área total, 56.33 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713585840
 8787718498155 ;SP ;RIBEIRAO PRETO ;CHACARAS BONACORSI ;RUA ANTONIO ROSSANESE, N. 220, Apto 203, BL 04 ;216.661,23;185.000,00;0.00;Não;Apartamento, 90.13 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718498155
 8787717644719 ;SP ;RIBEIRAO PRETO ;CHACARAS BONACORSI ;RUA ANTONIO ROSSANESE, N. 220, Apto 204, BL 03 BOX 77 ;216.034,70;180.000,00;0.00;Não;Apartamento, 90.13 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717644719
 8787715556995 ;SP ;RIBEIRAO PRETO ;RESERVA MACAUBA ;RUA GERALDO RINHEL SOBRINHO, N. 400, Apto 306, BL 02 ;172.084,70;143.000,00;0.00;Não;Apartamento, 91.43 de área total, 43.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715556995
 8787714872931 ;SP ;RIBEIRAO PRETO ;RESERVA OURO BRANCO ;RUA PROFESSOR AYLTON RICOY DE OLIVEIRA, N. 925, Apto 302, 3 PAV BL 24 ;185.801,91;154.000,00;0.00;Não;Apartamento, 103.59 de área total, 44.57 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714872931
 8787714052160 ;SP ;RIBEIRAO PRETO ;JARDIM SALGADO FILHO ;PROFESSOR AYLTON RICOY DE OLIVEIRA, N. 925, Apto 402, PV 04 BL 24 VG 239 ;186.053,09;154.000,00;0.00;Não;Apartamento, 0.00 de área total, 44.57 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714052160
 8787716761320 ;SP ;RIBEIRAO PRETO ;RESIDENCIAL CROMO ;RUA PROFESSOR AYLTON RICOY DE OLIVEIRA, N. 925, Apto 401, 4 PAV BL 16 ;177.298,97;145.000,00;0.00;Não;Apartamento, 64.24 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s).;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716761320
 1555538834140 ;SP ;RIBEIRAO PRETO ;JARDIM BOTANICO ;AVENIDA GIUSEPPE CILENTO, N. 1811, Apto 1604, 16º PAVIMENTO, VAGA 218 E 219 ;1.485.236,38;1.200.000,00;0.00;Não;Apartamento, 380.35 de área total, 227.66 de área privativa, 0.00 de área do terreno,  4 qto(s), a.serv, WC, WC Emp, 2 sala(s), 1 lavabo(s), cozinha, 4 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555538834140
 8787715443570 ;SP ;RIBEIRAO PRETO ;RESERVA MACAUBA ;RUA GERALDO RINHEL SOBRINHO, N. 400, Apto 409, 3 PAV  BL 2 ;173.776,88;140.000,00;0.00;Não;Apartamento, 91.21 de área total, 43.16 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715443570
 1787701765521 ;SP ;RIBEIRAO PRETO ;ADELINO SIMIONI ;AVENIDA EDUARDO ANDREA MATARAZZO, N. 6130, Apto 603, 6º PAV TORRE 8 ;236.421,17;190.000,00;0.00;Não;Apartamento, 117.57 de área total, 47.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787701765521
 8787717076141 ;SP ;RIBEIRAO PRETO ;JARDIM OURO BRANCO ;RUA PROFESSOR AYLTON RICOY DE OLIVEIRA, N. 605, Apto 301, BL 21 BOX 09 ;196.043,16;155.000,00;0.00;Não;Apartamento, 90.52 de área total, 45.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717076141
 8787720204147 ;SP ;RIBEIRAO PRETO ;VILA VIRGINIA ;RUA EUCLIDES DA CUNHA, N. 73, Apto 704, 7º PAV ;279.292,41;209.000,00;0.00;Não;Apartamento, 84.73 de área total, 47.94 de área privativa, 0.00 de área do terreno, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720204147
 8787715380641 ;SP ;RIBEIRAO PRETO ;CHACARAS PEDRO CORREA DE CARVALHO ;ESTRADA VICENTE CANUTO, N. 280, Apto 13, PV 01 BL C TORRE 06 ;169.403,68;125.000,00;0.00;Não;Apartamento, 88.44 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715380641
 1444417286000 ;SP ;RIBEIRAO PRETO ;LOTEAMENTO SANTA MARTA ;RUA ARMANDO COLTRO, N. SN, QD 9 LT 3 ANTIGA RUA 5 ;344.206,08;250.000,00;0.00;Não;Casa, 72.95 de área total, 72.95 de área privativa, 256.50 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417286000
 8444433616424 ;SP ;RIBEIRAO PRETO ;RESERVA REAL ;RUA BENEDITO FRANCISCO, N. 655, Apto 101, BLOCO 10, PAVIMENTO 1° ;203.584,20;140.000,00;0.00;Não;Apartamento, 98.86 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433616424
 8787720565557 ;SP ;RIBEIRAO PRETO ;JARDIM OURO BRANCO ;RUA PROFESSOR AYLTON RICOY DE OLIVEIRA, N. 925, Apto 302, BL 08 3º PAV ;233.965,69;159.000,00;0.00;Não;Apartamento, 70.14 de área total, 44.57 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720565557
 8444434721116 ;SP ;RIBEIRAO PRETO ;CHACARAS PEDRO CORREA DE CARVALHO ;ESTRADA VICENTE CANUTO, N. 280, Apto 13, TORRE 4 BLOCO D ;236.734,48;155.000,00;0.00;Não;Apartamento, 88.44 de área total, 43.06 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444434721116
 8787720144080 ;SP ;RIBEIRAO PRETO ;JARDIM OURO BRANCO ;RUA PROFESSOR AYLTON RICOY DE OLIVEIRA, N. 925, Apto 303, BL 02 ;211.357,10;136.988,65;0.00;Não;Apartamento, 66.36 de área total, 40.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720144080
 8787720258387 ;SP ;RIBEIRAO PRETO ;RESERVA MACAUBA ;RUA GERALDO RINHEL SOBRINHO, N. 400, Apto 103, BL 07 ;221.101,39;143.000,00;0.00;Não;Apartamento, 102.91 de área total, 54.20 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720258387
 8787720592430 ;SP ;RIBEIRAO PRETO ;CHACARAS BONACORSI ;RUA ANTONIO ROSSANESE, N. 220, Apto 204, 2º PAV BL 02 VG 21 ;229.975,95;145.000,00;0.00;Não;Apartamento, 90.13 de área total, 41.79 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720592430
 8444418487635 ;SP ;RINCAO ;JARDIM LIBERDADE ;R PROF CANTIDGIO APARECIDO FABRICIO (ANT R 2), N. 115, QD 03 LT 035 ;57.023,40;98.500,00;42.11;Não;Casa, 83.22 de área total, 83.22 de área privativa, 193.20 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444418487635
 8787715096013 ;SP ;RIO CLARO ;JARDIM CHERVERSON ;AVENIDA M 31, N. 1881, Apto 608A, 6º PAV, BL A, VG Nº 115 ;134.179,80;222.000,00;39.56;Não;Apartamento, 79.89 de área total, 49.52 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715096013
 8555528328070 ;SP ;RIO CLARO ;JARDIM PAULISTA ;RUA DOUTOR FRANCISCO JOSE FELICIANO DE C, N. 274, Apto 302, 2° ANDAR OU 3° PAV ;123.904,77;205.000,00;39.56;Não;Apartamento, 78.26 de área total, 46.59 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555528328070
 1444414508249 ;SP ;RIO CLARO ;VILA INDUSTRIAL ; ESTRADA MUNICIPAL RIO CLARO 020, N. 91, Apto 03, PAV TÉRREO, VAGA 03 ;117.702,16;187.000,00;37.06;Não;Apartamento, 50.39 de área total, 50.39 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414508249
 1444415866360 ;SP ;RIO CLARO ;JARDIM FLORIDIANA ;RUA M 1A, N. 1065, LT 13 QD 10 1013 ;618.194,87;970.000,00;36.27;Sim;Casa, 231.62 de área total, 231.62 de área privativa, 450.00 de área do terreno,  3 qto(s), a.serv, WC, 2 sala(s), 1 lavabo(s), cozinha, 2 vaga(s) de garagem.;Venda Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444415866360
 8444425992226 ;SP ;RIO CLARO ;JARDIM NOVA RIO CLARO ;AVENIDA 1 NR, N. 829,  PARTE DO LOTE 06 QUADRA 07 ;167.000,00;167.000,00;0.00;Não;Casa, 27.00 de área total, 27.00 de área privativa, 154.45 de área do terreno,  1 qto(s), WC, cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425992226
 8444426723032 ;SP ;RIO CLARO ;RECANTO PARAISO ;AVENIDA 66, N. 1000, ;210.000,00;210.000,00;0.00;Não;Casa, 47.61 de área total, 47.61 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426723032
 1444417326621 ;SP ;RIO CLARO ;SAUDE ;AVENIDA 25, N. 938, ;410.028,78;300.000,00;0.00;Não;Casa, 117.00 de área total, 117.00 de área privativa, 169.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444417326621
 8787713931098 ;SP ;RIO DAS PEDRAS ;JARDIM SAO CARLOS ; R JOAO SALUSTRINO DA SILVA, N. 68, LT 31 QD A ;101.629,97;171.500,00;40.75;Não;Casa, 44.78 de área total, 44.78 de área privativa, 160.00 de área do terreno,  2 qto(s).;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713931098
 1444411273356 ;SP ;RIO DAS PEDRAS ;JD SÃO CRISTOVAO - 2 ;RUA JERONIMO ERNESTO BARRICHELLO, N. 616, LT 616 QD 29 ;212.000,00;212.000,00;0.00;Não;Casa, 91.00 de área total, 91.00 de área privativa, 135.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444411273356
